latitude,longitude,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
 -25.8000, 146.6000,2020-06-21,    0.0,25, 22.6,25,  9.8,25, 12.8,25,  9.7,26,  2.8,25,  2.7,26,  2.8,25, 2.4,26, 13.8,42, 46.7,26,100.0,26,  2.4,26,  3.3,26, 1.2,26, 3.7,26, 2.4,26,1018.6,25,""
 -25.8000, 146.6000,2020-06-22,    0.0,25, 18.7,25,  1.2,25,  7.1,25,  9.2,26,  2.9,25,  2.7,26,  2.9,25, 2.2,26, 14.6,42, 32.9,26,100.0,26,  2.4,26,  3.5,26, 0.5,26, 3.6,26, 2.0,26,1019.5,25,""
 -25.8000, 146.6000,2020-06-23,    0.0,25, 18.3,25,  0.2,25,  7.0,25,  8.7,26,  2.6,25,  2.7,26,  2.6,25, 2.1,26, 14.6,42, 33.3,26,100.0,26,  2.3,26,  3.3,26, 0.6,26, 3.4,26, 2.0,26,1021.0,25,""
 -25.8000, 146.6000,2020-06-24,    0.0,25, 19.7,25, -0.9,25,  6.4,25, 10.2,26,  2.3,25,  2.9,26,  2.3,25, 2.2,26, 14.6,42, 27.9,26,100.0,26,  2.6,26,  3.8,26, 0.5,26, 3.6,26, 2.0,26,1022.1,25,""
 -25.8000, 146.6000,2020-06-25,    0.0,25, 19.7,25,  0.2,25,  7.5,25,  9.4,26,  1.9,25,  2.8,26,  1.9,25, 2.2,26, 14.6,42, 32.7,26,100.0,26,  2.4,26,  3.5,26, 0.6,26, 3.5,26, 2.1,26,1022.6,25,""
 -25.8000, 146.6000,2020-06-26,    0.0,25, 18.1,25,  0.3,25,  8.2,25,  7.4,26,  3.0,25,  2.6,26,  3.0,25, 2.2,26, 14.7,42, 39.5,26,100.0,26,  2.1,26,  2.9,26, 1.4,26, 3.0,26, 2.2,26,1024.2,25,""
 -25.8000, 146.6000,2020-06-27,    0.0,25, 20.2,25, -1.3,25,  7.1,25,  9.8,26,  2.5,25,  2.9,26,  2.5,25, 2.2,26, 14.7,42, 30.0,26,100.0,26,  2.5,26,  3.7,26, 0.6,26, 3.5,26, 2.0,26,1024.5,25,""
 -25.8000, 146.6000,2020-06-28,    0.0,25, 23.1,25,  2.3,25,  7.4,25, 13.1,26,  2.5,25,  3.2,26,  2.5,25, 2.3,26, 14.5,42, 26.2,26,100.0,26,  3.0,26,  4.5,26, 0.3,26, 4.0,26, 2.2,26,1023.8,25,""
 -25.8000, 146.6000,2020-06-29,    0.0,25, 23.7,25,  5.4,25,  9.7,25, 12.4,26,  1.9,25,  3.0,26,  1.9,25, 2.3,26, 13.9,42, 33.1,26,100.0,26,  2.8,26,  4.1,26, 0.5,26, 3.9,26, 2.2,26,1023.0,25,""
 -25.8000, 146.6000,2020-06-30,    0.0,25, 24.1,25,  5.5,25,  9.4,25, 13.2,26,  2.5,25,  3.2,26,  2.5,25, 2.5,26, 14.6,42, 31.3,26,100.0,26,  2.9,26,  4.3,26, 0.4,26, 4.2,26, 2.3,26,1022.8,25,""
 -25.8000, 146.6000,2020-07-01,    0.0,25, 23.9,25,  7.0,25, 12.5,25, 10.4,26,  3.1,25,  2.8,26,  3.1,25, 2.3,26, 13.4,42, 42.2,26,100.0,26,  2.5,26,  3.4,26, 1.2,26, 3.4,26, 2.3,26,1022.4,25,""
 -25.8000, 146.6000,2020-07-02,    0.0,25, 25.7,25,  9.2,25, 12.7,25, 13.1,26,  2.7,25,  3.2,26,  2.7,25, 2.6,26, 14.1,42, 38.5,26,100.0,26,  2.8,26,  4.0,26, 0.7,26, 4.2,26, 2.5,26,1022.7,25,""
 -25.8000, 146.6000,2020-07-03,    0.1,25, 23.8,25,  9.6,25, 12.5,25, 11.2,26,  2.9,25,  2.9,26,  2.9,25, 2.5,26, 14.1,42, 42.4,26,100.0,26,  2.6,26,  3.7,26, 0.9,26, 4.0,26, 2.5,26,1024.0,25,""
 -25.8000, 146.6000,2020-07-04,    0.0,25, 18.2,25,  1.1,25,  6.7,25,  9.2,26,  3.4,25,  2.7,26,  3.4,25, 2.2,26, 14.8,42, 32.1,26,100.0,26,  2.4,26,  3.5,26, 0.5,26, 3.7,26, 2.1,26,1027.2,25,""
 -25.8000, 146.6000,2020-07-05,    0.0,25, 16.9,25, -1.6,25,  6.1,25,  8.2,26,  2.0,25,  2.6,26,  2.0,25, 2.1,26, 14.5,42, 31.7,26,100.0,26,  2.2,26,  3.3,26, 0.5,26, 3.3,26, 1.9,26,1027.4,25,""
 -25.8000, 146.6000,2020-07-06,    0.0,25, 18.8,25,  0.7,25,  7.8,25,  8.5,26,  2.6,25,  2.7,26,  2.6,25, 2.2,26, 14.9,42, 36.0,26,100.0,26,  2.3,26,  3.3,26, 1.0,26, 3.3,26, 2.1,26,1027.4,25,""
 -25.8000, 146.6000,2020-07-07,    0.0,25, 21.9,25,  0.1,25,  7.7,25, 11.0,26,  2.7,25,  3.1,26,  2.7,25, 2.3,26, 15.0,42, 29.3,26,100.0,26,  2.7,26,  4.0,26, 0.6,26, 3.8,26, 2.2,26,1027.0,25,""
 -25.8000, 146.6000,2020-07-08,    0.0,25, 23.2,25,  1.8,25,  7.6,25, 12.8,26,  2.7,25,  3.3,26,  2.7,25, 2.4,26, 15.0,42, 26.7,26,100.0,26,  3.0,26,  4.5,26, 0.4,26, 4.1,26, 2.3,26,1025.5,25,""
 -25.8000, 146.6000,2020-07-09,    0.4,25, 24.0,25,  6.9,25, 11.1,25, 11.9,26,  3.1,25,  3.0,26,  3.1,25, 2.5,26, 14.1,42, 37.2,26,100.0,26,  2.7,26,  3.9,26, 0.6,26, 4.0,26, 2.3,26,1025.3,25,""
 -25.8000, 146.6000,2020-07-10,    0.0,25, 23.8,25, 14.1,25, 12.8,25, 12.6,26,  2.5,25,  2.9,26,  2.5,25, 2.4,26, 12.5,42, 43.4,26, 79.6,26,  2.8,26,  4.0,26, 0.4,26, 4.1,26, 2.3,26,1023.9,25,""
 -25.8000, 146.6000,2020-07-11,    0.0,25, 22.1,25, 12.7,25, 15.0,25,  8.0,26,  2.0,25,  2.3,26,  2.0,25, 1.9,26, 10.3,42, 56.4,26,100.0,26,  2.1,26,  2.7,26, 1.0,26, 2.9,26, 1.9,26,1019.7,25,""
 -25.8000, 146.6000,2020-07-12,    0.3,25, 18.7,25,  9.0,25, 12.7,25,  5.8,26,  2.4,25,  2.3,26,  2.4,25, 2.5,26, 14.7,42, 58.9,26,100.0,26,  1.9,26,  2.5,26, 2.1,26, 2.9,26, 2.5,26,1019.0,25,""
 -25.8000, 146.6000,2020-07-13,    0.0,25, 16.0,25,  1.3,25,  7.8,25,  6.5,26,  3.0,25,  2.4,26,  3.0,25, 2.2,26, 15.1,42, 42.9,26,100.0,26,  2.0,26,  2.7,26, 1.4,26, 3.0,26, 2.2,26,1023.0,25,""
 -25.8000, 146.6000,2020-07-14,    0.0,25, 16.6,25, -0.6,25,  7.9,25,  6.4,26,  3.1,25,  2.5,26,  3.1,25, 2.3,26, 15.4,42, 41.8,26,100.0,26,  2.0,26,  2.7,26, 1.7,26, 2.8,26, 2.2,26,1025.1,25,""
 -25.8000, 146.6000,2020-07-15,    0.0,25, 19.3,25, -0.3,25,  8.1,25,  8.3,26,  2.9,25,  2.7,26,  2.9,25, 2.4,26, 15.5,42, 36.2,26,100.0,26,  2.3,26,  3.3,26, 1.4,26, 3.2,26, 2.3,26,1022.3,25,""
 -25.8000, 146.6000,2020-07-16,    0.0,25, 18.3,25, -0.6,25,  7.7,25,  7.8,26,  2.9,25,  2.6,26,  2.9,25, 2.3,26, 15.5,42, 36.6,26,100.0,26,  2.3,26,  3.2,26, 1.4,26, 3.2,26, 2.3,26,1022.5,25,""
 -25.8000, 146.6000,2020-07-17,    0.0,25, 18.7,25, -1.1,25,  7.1,25,  8.6,26,  3.2,25,  2.8,26,  3.2,25, 2.3,26, 15.6,42, 32.9,26,100.0,26,  2.4,26,  3.4,26, 1.0,26, 3.4,26, 2.2,26,1021.1,25,""
 -25.8000, 146.6000,2020-07-18,    0.0,25, 22.1,25, -1.2,25,  6.6,25, 11.9,26,  2.7,25,  3.2,26,  2.7,25, 2.4,26, 15.6,42, 24.8,26,100.0,26,  3.0,26,  4.5,26, 0.5,26, 4.1,26, 2.3,26,1019.9,25,""
 -25.8000, 146.6000,2020-07-19,    0.0,25, 23.5,25,  1.6,25,  6.4,25, 14.3,26,  3.6,25,  3.4,26,  3.6,25, 2.6,26, 15.7,42, 22.1,26, 93.4,26,  3.3,26,  5.0,26, 0.3,26, 4.5,26, 2.4,26,1020.2,25,""
 -25.8000, 146.6000,2020-07-20,    0.0,25, 22.3,25,  2.0,25,  7.1,25, 12.5,26,  3.4,25,  3.2,26,  3.4,25, 2.5,26, 15.6,42, 26.4,26,100.0,26,  3.0,26,  4.5,26, 0.4,26, 4.4,26, 2.4,26,1022.1,25,""
 -25.8000, 146.6000,2020-07-21,    0.0,25, 19.3,25,  8.7,25,  6.6,25, 12.3,26,  3.1,25,  3.0,26,  3.1,25, 2.3,26, 14.1,42, 29.5,26, 58.7,26,  3.0,26,  4.4,26, 0.2,26, 4.2,26, 2.2,26,1023.7,25,""
 -25.8000, 146.6000,2020-07-22,    0.0,25, 19.5,25,  6.4,25,  7.2,25, 11.2,26,  2.3,25,  2.8,26,  2.3,25, 2.0,26, 12.6,42, 31.8,26, 74.9,26,  2.7,26,  4.0,26, 0.3,26, 3.6,26, 1.9,26,1023.9,25,""
 -25.8000, 146.6000,2020-07-23,    0.0,25, 22.2,25,  4.9,25, 11.1,25,  9.4,26,  1.5,25,  2.8,26,  1.5,25, 2.6,26, 15.3,42, 41.5,26,100.0,26,  2.5,26,  3.4,26, 1.7,26, 3.5,26, 2.6,26,1022.6,25,""
 -25.8000, 146.6000,2020-07-24,    0.0,25, 23.1,25,  5.6,25, 12.0,25,  9.6,26,  2.7,25,  2.9,26,  2.7,25, 2.7,26, 15.5,42, 42.5,26,100.0,26,  2.6,26,  3.5,26, 1.9,26, 3.5,26, 2.7,26,1022.6,25,""
 -25.8000, 146.6000,2020-07-25,    0.0,25, 24.3,25,  9.1,25, 12.6,25, 11.5,26,  3.2,25,  2.9,26,  3.2,25, 2.4,26, 13.2,42, 41.5,26,100.0,26,  2.7,26,  3.8,26, 0.8,26, 3.9,26, 2.4,26,1021.1,25,""
 -25.8000, 146.6000,2020-07-26,    0.0,25, 21.9,25,  8.2,25, 11.9,25,  9.4,26,  3.0,25,  2.7,26,  3.0,25, 2.7,26, 15.0,42, 45.3,26,100.0,26,  2.6,26,  3.4,26, 1.5,26, 3.8,26, 2.7,26,1018.5,25,""
 -25.8000, 146.6000,2020-07-27,    0.0,25, 19.5,25,  2.9,25,  8.7,25,  8.7,26,  2.9,25,  2.8,26,  2.9,25, 2.7,26, 16.3,42, 38.4,26,100.0,26,  2.5,26,  3.5,26, 1.4,26, 3.7,26, 2.5,26,1019.2,25,""
 -25.8000, 146.6000,2020-07-28,    0.0,25, 19.1,25,  0.3,25,  7.2,25,  9.2,26,  2.6,25,  2.8,26,  2.6,25, 2.6,26, 16.4,42, 32.6,26,100.0,26,  2.6,26,  3.7,26, 1.0,26, 3.8,26, 2.4,26,1018.1,25,""
 -25.8000, 146.6000,2020-07-29,    0.0,25, 21.3,25,  2.1,25,  8.4,25, 10.4,26,  3.5,25,  3.0,26,  3.5,25, 2.7,26, 16.5,42, 33.2,26,100.0,26,  2.8,26,  4.0,26, 1.1,26, 4.0,26, 2.6,26,1020.4,25,""
 -25.8000, 146.6000,2020-07-30,    0.0,25, 21.9,25,  2.2,25,  8.5,25, 10.8,26,  3.6,25,  3.1,26,  3.6,25, 2.8,26, 16.6,42, 32.4,26,100.0,26,  2.9,26,  4.1,26, 1.1,26, 4.1,26, 2.6,26,1024.7,25,""
 -25.8000, 146.6000,2020-07-31,    0.0,25, 22.9,25,  0.8,25,  8.1,25, 11.7,26,  3.0,25,  3.2,26,  3.0,25, 2.8,26, 16.7,42, 29.0,26,100.0,26,  3.1,26,  4.4,26, 1.0,26, 4.2,26, 2.6,26,1025.4,25,""
 -25.8000, 146.6000,2020-08-01,    0.0,25, 23.8,25,  2.0,25,  6.7,25, 14.4,26,  3.2,25,  4.2,26,  3.2,25, 2.9,26, 16.8,42, 22.7,26, 95.0,26,  3.5,26,  5.2,26, 0.3,26, 5.0,26, 2.7,26,1025.3,25,""
 -25.8000, 146.6000,2020-08-02,    0.0,25, 23.9,25,  2.3,25,  7.0,25, 14.3,26,  3.7,25,  4.1,26,  3.7,25, 2.9,26, 16.8,42, 23.6,26, 97.1,26,  3.5,26,  5.1,26, 0.4,26, 5.0,26, 2.7,26,1024.8,25,""
 -25.8000, 146.6000,2020-08-03,    0.0,25, 23.5,25,  4.8,25,  8.8,25, 12.9,26,  3.5,25,  3.9,26,  3.5,25, 3.0,26, 16.9,42, 30.4,26,100.0,26,  3.3,26,  4.6,26, 0.7,26, 4.9,26, 2.8,26,1021.0,25,""
 -25.8000, 146.6000,2020-08-04,    0.0,25, 25.4,25,  4.8,25,  8.5,25, 15.2,26,  3.5,25,  4.3,26,  3.5,25, 3.1,26, 17.0,42, 26.2,26, 98.9,26,  3.6,26,  5.2,26, 0.4,26, 5.4,26, 2.9,26,1017.0,25,""
 -25.8000, 146.6000,2020-08-05,    0.0,25, 27.0,25,  5.3,25,  8.1,25, 17.7,26,  3.7,25,  4.6,26,  3.7,25, 3.0,26, 16.3,42, 22.7,26, 91.0,26,  3.9,26,  5.7,26, 0.3,26, 5.3,26, 2.8,26,1016.4,25,""
 -25.8000, 146.6000,2020-08-06,    0.0,25, 28.3,25, 10.7,25,  9.7,25, 20.0,26,  7.2,25,  4.8,26,  7.2,25, 3.4,26, 16.9,42, 25.2,26, 75.4,26,  4.1,26,  6.0,26, 0.2,26, 6.1,26, 3.2,26,1015.8,25,""
 -25.8000, 146.6000,2020-08-07,   23.8,25, 23.3,25, 13.5,25, 16.4,25,  8.2,26,  2.0,25,  2.9,26,  2.0,25, 2.8,26, 13.8,42, 57.3,26,100.0,26,  2.5,26,  3.2,26, 2.1,26, 3.5,26, 2.8,26,1011.3,25,""
 -25.8000, 146.6000,2020-08-08,    2.0,25, 16.6,25,  7.1,25, 10.3,25,  5.9,26,  2.4,25,  2.7,26,  2.4,25, 2.5,26, 15.0,42, 54.6,26,100.0,26,  2.2,26,  2.8,26, 1.8,26, 3.2,26, 2.5,26,1018.4,25,""
 -25.8000, 146.6000,2020-08-09,    0.0,25, 17.6,25,  2.2,25,  9.1,25,  6.6,26,  2.6,25,  3.0,26,  2.6,25, 2.8,26, 17.0,42, 45.2,26,100.0,26,  2.3,26,  3.0,26, 2.2,26, 3.2,26, 2.7,26,1019.1,25,""
 -25.8000, 146.6000,2020-08-10,    0.0,25, 17.2,25,  6.8,25,  9.6,25,  7.0,26,  2.8,25,  2.9,26,  2.8,25, 2.8,26, 16.7,42, 48.9,26, 97.2,26,  2.5,26,  3.2,26, 1.8,26, 3.8,26, 2.8,26,1019.3,25,""
 -25.8000, 146.6000,2020-08-11,    0.0,25, 22.6,25,  2.9,25,  9.9,25, 10.3,26,  3.0,25,  3.7,26,  3.0,25, 3.2,26, 17.9,42, 36.1,26,100.0,26,  3.0,26,  4.1,26, 2.0,26, 4.1,26, 3.1,26,1020.8,25,""
 -25.8000, 146.6000,2020-08-12,    0.0,25, 27.8,25,  9.2,25,  9.4,25, 18.9,26,  4.5,25,  4.7,26,  4.5,25, 3.4,26, 17.2,42, 25.2,26, 80.8,26,  4.1,26,  5.9,26, 0.3,26, 6.1,26, 3.2,26,1016.9,25,""
 -25.8000, 146.6000,2020-08-13,    0.0,25, 28.7,25,  8.0,25, 11.5,25, 17.5,26,  4.5,25,  4.7,26,  4.5,25, 3.6,26, 18.0,42, 29.2,26,100.0,26,  4.0,26,  5.6,26, 1.0,26, 5.8,26, 3.4,26,1017.1,25,""
 -25.8000, 146.6000,2020-08-14,    0.1,25, 29.4,25, 15.1,25, 11.0,25, 22.3,26,  5.0,25,  4.7,26,  5.0,25, 2.7,26, 12.1,42, 26.8,26, 64.1,26,  4.1,26,  6.0,26, 0.1,26, 5.1,26, 2.6,26,1012.7,25,""
 -25.8000, 146.6000,2020-08-15,    0.0,25, 22.3,25, 10.5,25, 14.3,25,  8.1,26,  4.0,25,  3.1,26,  4.0,25, 3.2,26, 16.5,42, 53.1,26,100.0,26,  2.7,26,  3.4,26, 2.6,26, 3.8,26, 3.2,26,1016.7,25,""
 -25.8000, 146.6000,2020-08-16,    0.0,25, 20.5,25,  4.4,25,  9.4,25,  9.3,26,  3.9,25,  3.5,26,  3.9,25, 3.2,26, 18.4,42, 39.0,26,100.0,26,  2.9,26,  3.9,26, 1.9,26, 4.2,26, 3.1,26,1018.9,25,""
 -25.8000, 146.6000,2020-08-17,    0.0,25, 22.0,25,  2.5,25,  7.9,25, 11.6,26,  3.8,25,  3.9,26,  3.8,25, 3.3,26, 18.6,42, 29.9,26,100.0,26,  3.3,26,  4.6,26, 1.2,26, 4.8,26, 3.0,26,1017.3,25,""
 -25.8000, 146.6000,2020-08-18,    0.0,25, 31.0,25,  6.9,25,  7.7,25, 23.9,26,  5.8,25,  5.6,26,  5.8,25, 3.3,26, 16.6,42, 17.1,26, 77.4,26,  4.8,26,  7.1,26, 0.1,26, 6.1,26, 3.1,26,1010.7,25,""
 -25.8000, 146.6000,2020-08-19,    0.0,25, 25.9,25,  7.8,25, 10.2,25, 15.2,26,  5.7,25,  4.3,26,  5.7,25, 3.5,26, 17.9,42, 30.5,26, 96.5,26,  3.8,26,  5.3,26, 0.9,26, 5.6,26, 3.3,26,1010.5,25,""
 -25.8000, 146.6000,2020-08-20,    0.0,25, 21.5,25,  5.3,25,  6.7,25, 13.2,26,  4.9,25,  4.0,26,  4.9,25, 3.4,26, 19.0,42, 26.1,26, 75.3,26,  3.6,26,  5.1,26, 0.5,26, 5.9,26, 3.2,26,1015.9,25,""
 -25.8000, 146.6000,2020-08-21,    0.0,25, 21.8,25,  3.3,25,  7.0,25, 12.6,26,  4.4,25,  4.0,26,  4.4,25, 3.4,26, 19.1,42, 26.8,26, 90.5,26,  3.6,26,  5.0,26, 0.9,26, 5.4,26, 3.1,26,1018.8,25,""
 -25.8000, 146.6000,2020-08-22,    0.0,25, 21.0,25,  4.9,25,  6.4,25, 12.9,26,  4.5,25,  4.0,26,  4.5,25, 3.4,26, 19.2,42, 25.7,26, 73.9,26,  3.6,26,  5.1,26, 0.5,26, 5.9,26, 3.2,26,1018.8,25,""
 -25.8000, 146.6000,2020-08-23,    0.0,25, 18.5,25,  1.1,25,  5.8,25, 10.3,26,  4.0,25,  3.7,26,  4.0,25, 3.2,26, 19.3,42, 27.2,26, 87.7,26,  3.2,26,  4.5,26, 1.0,26, 5.0,26, 3.0,26,1022.0,25,""
 -25.8000, 146.6000,2020-08-24,    0.0,25, 20.8,25,  0.3,25,  5.5,25, 12.3,26,  3.9,25,  4.0,26,  3.9,25, 3.3,26, 19.5,42, 22.4,26, 88.1,26,  3.6,26,  5.1,26, 0.7,26, 5.4,26, 3.1,26,1024.2,25,""
 -25.8000, 146.6000,2020-08-25,    0.0,25, 22.4,25,  1.4,25,  5.3,25, 14.3,26,  4.9,25,  4.3,26,  4.9,25, 3.4,26, 19.6,42, 19.6,26, 78.4,26,  3.9,26,  5.6,26, 0.4,26, 6.0,26, 3.2,26,1026.9,25,""
 -25.8000, 146.6000,2020-08-26,    0.0,25, 21.5,25,  2.2,25,  6.0,25, 13.0,26, 10.8,25,  4.1,26, 10.8,25, 3.4,26, 19.7,42, 23.4,26, 83.9,26,  3.7,26,  5.2,26, 0.7,26, 5.7,26, 3.2,26,1028.1,25,""
 -25.8000, 146.6000,2020-08-27,    0.0,25, 23.9,25,  0.6,25,  6.2,25, 14.5,26,  4.4,25,  4.5,26,  4.4,25, 3.5,26, 19.9,42, 20.9,26, 97.2,26,  4.0,26,  5.7,26, 0.7,26, 5.8,26, 3.3,26,1026.7,25,""
 -25.8000, 146.6000,2020-08-28,    0.0,25, 24.6,25,  2.5,25,  6.1,25, 16.0,26,  4.0,25,  4.6,26,  4.0,25, 3.6,26, 20.0,42, 19.7,26, 83.4,26,  4.2,26,  6.0,26, 0.4,26, 6.4,26, 3.4,26,1027.0,25,""
 -25.8000, 146.6000,2020-08-29,    0.0,25, 26.5,25,  4.0,25,  5.6,25, 19.1,26,  4.3,25,  5.1,26,  4.3,25, 3.8,26, 20.1,42, 16.2,26, 68.9,26,  4.6,26,  6.7,26, 0.2,26, 6.8,26, 3.5,26,1027.8,25,""
 -25.8000, 146.6000,2020-08-30,    0.0,25, 25.9,25,  8.8,25, 10.5,25, 15.3,26,  5.1,25,  4.5,26,  5.1,25, 4.1,26, 20.2,42, 31.4,26, 92.8,26,  4.1,26,  5.6,26, 1.5,26, 6.1,26, 3.8,26,1025.9,25,""
 -25.8000, 146.6000,2020-08-31,    0.0,25, 27.8,25,  7.1,25, 10.0,25, 17.5,26,  5.2,25,  4.9,26,  5.2,25, 4.1,26, 20.3,42, 26.8,26, 99.2,26,  4.4,26,  6.1,26, 1.3,26, 6.4,26, 3.8,26,1023.4,25,""
 -25.8000, 146.6000,2020-09-01,    0.0,25, 28.3,25,  6.6,25,  7.8,25, 20.1,26,  5.4,25,  6.3,26,  5.4,25, 4.1,26, 20.5,42, 20.3,26, 80.1,26,  4.8,26,  6.8,26, 0.3,26, 7.3,26, 3.8,26,1021.5,25,""
 -25.8000, 146.6000,2020-09-02,    0.0,25, 28.5,25,  8.3,25, 12.4,25, 16.5,26,  6.8,25,  5.7,26,  6.8,25, 4.3,26, 20.6,42, 31.9,26,100.0,26,  4.3,26,  5.8,26, 2.1,26, 6.0,26, 4.1,26,1021.6,25,""
 -25.8000, 146.6000,2020-09-03,    0.0,25, 27.6,25, 13.6,25, 12.3,25, 17.7,26,  5.8,25,  5.6,26,  5.8,25, 4.6,26, 20.7,42, 33.3,26, 79.0,26,  4.5,26,  6.1,26, 1.5,26, 7.1,26, 4.3,26,1022.4,25,""
 -25.8000, 146.6000,2020-09-04,    0.0,25, 29.9,25, 12.0,25, 12.4,25, 20.1,26,  5.0,25,  6.2,26,  5.0,25, 4.7,26, 20.9,42, 29.4,26, 88.5,26,  4.8,26,  6.5,26, 1.5,26, 7.2,26, 4.4,26,1020.4,25,""
 -25.8000, 146.6000,2020-09-05,    0.0,25, 27.7,25, 13.1,25, 10.8,25, 19.1,26,  4.2,25,  5.7,26,  4.2,25, 3.9,26, 17.9,42, 29.1,26, 71.7,26,  4.5,26,  6.2,26, 0.3,26, 7.0,26, 3.6,26,1019.1,25,""
 -25.8000, 146.6000,2020-09-06,    0.0,25, 28.5,25, 11.4,25, 11.4,25, 18.8,26,  4.5,25,  6.0,26,  4.5,25, 4.6,26, 21.0,42, 29.3,26, 84.6,26,  4.7,26,  6.4,26, 1.4,26, 7.1,26, 4.3,26,1021.5,25,""
 -25.8000, 146.6000,2020-09-07,    0.0,25, 29.3,25, 14.0,25, 14.2,25, 18.4,26,  4.7,25,  5.6,26,  4.7,25, 4.2,26, 18.5,42, 34.8,26, 88.9,26,  4.4,26,  6.0,26, 1.4,26, 6.6,26, 4.0,26,1025.2,25,""
 -25.8000, 146.6000,2020-09-08,    0.0,25, 29.3,25, 14.2,25, 15.1,25, 17.6,26,  7.1,25,  5.7,26,  7.1,25, 4.9,26, 21.3,42, 37.1,26, 93.3,26,  4.6,26,  6.1,26, 2.4,26, 6.8,26, 4.6,26,1027.3,25,""
 -25.8000, 146.6000,2020-09-09,    0.0,25, 29.5,25, 11.0,25, 12.5,25, 18.9,26,  5.8,25,  6.1,26,  5.8,25, 4.7,26, 21.4,42, 30.3,26, 95.3,26,  4.8,26,  6.4,26, 1.9,26, 7.0,26, 4.4,26,1023.5,25,""
 -25.8000, 146.6000,2020-09-10,    0.0,25, 28.9,25, 11.3,25, 11.1,25, 19.6,26,  5.9,25,  6.1,26,  5.9,25, 4.4,26, 20.4,42, 27.9,26, 82.9,26,  4.8,26,  6.5,26, 1.1,26, 7.2,26, 4.1,26,1019.4,25,""
 -25.8000, 146.6000,2020-09-11,    0.0,25, 24.4,25, 13.5,25, 13.1,25, 12.8,26,  5.3,25,  4.8,26,  5.3,25, 4.5,26, 20.8,42, 42.9,26, 84.7,26,  4.1,26,  5.2,26, 2.3,26, 6.0,26, 4.2,26,1022.3,25,""
 -25.8000, 146.6000,2020-09-12,    0.0,25, 26.5,25, 11.2,25,  9.8,25, 17.7,26,  5.0,25,  5.8,26,  5.0,25, 4.6,26, 21.8,42, 28.3,26, 73.7,26,  4.7,26,  6.4,26, 1.2,26, 7.4,26, 4.3,26,1024.2,25,""
 -25.8000, 146.6000,2020-09-13,    0.0,25, 28.2,25,  9.5,25, 11.9,25, 17.1,26,  5.4,25,  5.8,26,  5.4,25, 4.7,26, 22.0,42, 31.1,26,100.0,26,  4.7,26,  6.2,26, 2.2,26, 6.6,26, 4.4,26,1023.6,25,""
 -25.8000, 146.6000,2020-09-14,    0.0,25, 29.9,25, 10.1,25, 12.1,25, 19.5,26,  5.9,25,  6.3,26,  5.9,25, 4.9,26, 22.1,42, 28.7,26, 97.9,26,  5.0,26,  6.7,26, 2.0,26, 7.1,26, 4.5,26,1023.5,25,""
 -25.8000, 146.6000,2020-09-15,    0.0,25, 29.9,25, 12.4,25, 12.3,25, 20.4,26,  6.3,25,  6.1,26,  6.3,25, 4.3,26, 18.8,42, 29.2,26, 85.5,26,  4.8,26,  6.5,26, 0.9,26, 7.1,26, 4.0,26,1024.2,25,""
 -25.8000, 146.6000,2020-09-16,    0.0,25, 29.5,25, 14.3,25, 13.8,25, 19.2,26,  6.2,25,  6.0,26,  6.2,25, 5.1,26, 21.8,42, 33.5,26, 84.7,26,  5.0,26,  6.5,26, 2.0,26, 7.4,26, 4.7,26,1024.3,25,""
 -25.8000, 146.6000,2020-09-17,    0.0,25, 30.1,25, 15.2,25, 14.6,25, 19.8,26,  6.6,25,  6.1,26,  6.6,25, 5.2,26, 22.0,42, 34.2,26, 84.6,26,  5.1,26,  6.6,26, 2.2,26, 7.6,26, 4.9,26,1022.9,25,""
 -25.8000, 146.6000,2020-09-18,    0.0,25, 30.4,25, 17.0,25, 13.0,25, 22.8,26,  7.8,25,  6.5,26,  7.8,25, 5.0,26, 20.8,42, 29.9,26, 67.1,26,  5.2,26,  7.1,26, 0.9,26, 8.4,26, 4.7,26,1022.6,25,""
 -25.8000, 146.6000,2020-09-19,    1.0,25, 22.4,25, 18.4,25, 12.9,25, 12.6,26,  1.3,25,  3.5,26,  1.3,25, 2.0,26,  7.6,42, 47.6,26, 61.0,26,  3.0,26,  4.3,26, 0.3,26, 3.6,26, 1.9,26,1020.0,25,""
 -25.8000, 146.6000,2020-09-20,    0.9,25, 32.0,25, 16.2,25, 17.3,25, 20.6,26,  6.2,25,  6.4,26,  6.2,25, 5.5,26, 22.2,42, 36.4,26, 94.0,26,  5.2,26,  6.8,26, 2.8,26, 7.5,26, 5.2,26,1016.7,25,""
